utc_timestamp,cet_cest_timestamp,DE_load_actual_entsoe_transparency,DE_solar_profile,DE_wind_profile
2017-04-02T08:00:00Z,2017-04-02T10:00:00+0200,48026,0.3053,0.0608
2017-04-02T09:00:00Z,2017-04-02T11:00:00+0200,50095,0.3876,0.0642
2017-04-02T10:00:00Z,2017-04-02T12:00:00+0200,49512,0.4322,0.0777
2017-04-02T11:00:00Z,2017-04-02T13:00:00+0200,47849,0.4486,0.087
2017-04-02T12:00:00Z,2017-04-02T14:00:00+0200,46063,0.4376,0.0962
2017-04-02T13:00:00Z,2017-04-02T15:00:00+0200,45122,0.3903,0.097
2017-04-02T14:00:00Z,2017-04-02T16:00:00+0200,44789,0.3018,0.0995
2017-04-02T15:00:00Z,2017-04-02T17:00:00+0200,45740,0.193,0.0957
2017-04-02T16:00:00Z,2017-04-02T18:00:00+0200,47588,0.0824,0.0885
2017-04-02T17:00:00Z,2017-04-02T19:00:00+0200,48517,0.0109,0.0884
2017-04-02T18:00:00Z,2017-04-02T20:00:00+0200,49544,0,0.0989
2017-04-02T19:00:00Z,2017-04-02T21:00:00+0200,47573,0,0.1077
2017-04-02T20:00:00Z,2017-04-02T22:00:00+0200,46610,0,0.1092
2017-04-02T21:00:00Z,2017-04-02T23:00:00+0200,43356,0,0.104
2017-04-02T22:00:00Z,2017-04-03T00:00:00+0200,40694,0,0.097
2017-04-02T23:00:00Z,2017-04-03T01:00:00+0200,39517,0,0.0919
2017-04-03T00:00:00Z,2017-04-03T02:00:00+0200,38931,0,0.0834
2017-04-03T01:00:00Z,2017-04-03T03:00:00+0200,39906,0,0.0814
2017-04-03T02:00:00Z,2017-04-03T04:00:00+0200,41628,0,0.077
2017-04-03T03:00:00Z,2017-04-03T05:00:00+0200,46319,0,0.0702
2017-04-03T04:00:00Z,2017-04-03T06:00:00+0200,55777,0.0002,0.0657
2017-04-03T05:00:00Z,2017-04-03T07:00:00+0200,61987,0.0188,0.0584
2017-04-03T06:00:00Z,2017-04-03T08:00:00+0200,65037,0.085,0.0492
2017-04-03T07:00:00Z,2017-04-03T09:00:00+0200,65420,0.1759,0.0367
2017-04-03T08:00:00Z,2017-04-03T10:00:00+0200,67055,0.2756,0.0307
2017-04-03T09:00:00Z,2017-04-03T11:00:00+0200,68023,0.3482,0.0264
2017-04-03T10:00:00Z,2017-04-03T12:00:00+0200,68239,0.3865,0.0225
2017-04-03T11:00:00Z,2017-04-03T13:00:00+0200,66642,0.3943,0.0208
2017-04-03T12:00:00Z,2017-04-03T14:00:00+0200,64412,0.379,0.0223
2017-04-03T13:00:00Z,2017-04-03T15:00:00+0200,63466,0.3438,0.0264
2017-04-03T14:00:00Z,2017-04-03T16:00:00+0200,61696,0.2665,0.0275
2017-04-03T15:00:00Z,2017-04-03T17:00:00+0200,60851,0.168,0.0276
2017-04-03T16:00:00Z,2017-04-03T18:00:00+0200,60397,0.0722,0.029
2017-04-03T17:00:00Z,2017-04-03T19:00:00+0200,60919,0.0109,0.0361
2017-04-03T18:00:00Z,2017-04-03T20:00:00+0200,60698,0,0.0468
2017-04-03T19:00:00Z,2017-04-03T21:00:00+0200,56938,0,0.0578
2017-04-03T20:00:00Z,2017-04-03T22:00:00+0200,52635,0,0.0649
2017-04-03T21:00:00Z,2017-04-03T23:00:00+0200,48381,0,0.0667
2017-04-03T22:00:00Z,2017-04-04T00:00:00+0200,45128,0,0.0652
2017-04-03T23:00:00Z,2017-04-04T01:00:00+0200,43510,0,0.0634
2017-04-04T00:00:00Z,2017-04-04T02:00:00+0200,42677,0,0.0581
2017-04-04T01:00:00Z,2017-04-04T03:00:00+0200,43351,0,0.056
2017-04-04T02:00:00Z,2017-04-04T04:00:00+0200,45092,0,0.0555
2017-04-04T03:00:00Z,2017-04-04T05:00:00+0200,48869,0,0.0524
2017-04-04T04:00:00Z,2017-04-04T06:00:00+0200,56825,0.0002,0.051
2017-04-04T05:00:00Z,2017-04-04T07:00:00+0200,61832,0.0229,0.0499
2017-04-04T06:00:00Z,2017-04-04T08:00:00+0200,64631,0.1021,0.0418
2017-04-04T07:00:00Z,2017-04-04T09:00:00+0200,64971,0.2098,0.0256
2017-04-04T08:00:00Z,2017-04-04T10:00:00+0200,65853,0.311,0.0202
2017-04-04T09:00:00Z,2017-04-04T11:00:00+0200,66923,0.3804,0.0186
2017-04-04T10:00:00Z,2017-04-04T12:00:00+0200,66550,0.3958,0.0176
2017-04-04T11:00:00Z,2017-04-04T13:00:00+0200,65294,0.3819,0.0165
2017-04-04T12:00:00Z,2017-04-04T14:00:00+0200,63973,0.3565,0.0172
2017-04-04T13:00:00Z,2017-04-04T15:00:00+0200,62610,0.3131,0.0198
2017-04-04T14:00:00Z,2017-04-04T16:00:00+0200,61039,0.2474,0.0221
2017-04-04T15:00:00Z,2017-04-04T17:00:00+0200,60717,0.1616,0.0228
2017-04-04T16:00:00Z,2017-04-04T18:00:00+0200,60188,0.0727,0.0243
2017-04-04T17:00:00Z,2017-04-04T19:00:00+0200,60504,0.0119,0.0262
2017-04-04T18:00:00Z,2017-04-04T20:00:00+0200,60494,0,0.0325
2017-04-04T19:00:00Z,2017-04-04T21:00:00+0200,57186,0,0.0365
2017-04-04T20:00:00Z,2017-04-04T22:00:00+0200,53062,0,0.0354
2017-04-04T21:00:00Z,2017-04-04T23:00:00+0200,48663,0,0.0337
2017-04-04T22:00:00Z,2017-04-05T00:00:00+0200,44980,0,0.0357
2017-04-04T23:00:00Z,2017-04-05T01:00:00+0200,43220,0,0.0381
2017-04-05T00:00:00Z,2017-04-05T02:00:00+0200,42452,0,0.0442
2017-04-05T01:00:00Z,2017-04-05T03:00:00+0200,43560,0,0.0513
2017-04-05T02:00:00Z,2017-04-05T04:00:00+0200,45199,0,0.0594
2017-04-05T03:00:00Z,2017-04-05T05:00:00+0200,49019,0,0.0786
2017-04-05T04:00:00Z,2017-04-05T06:00:00+0200,57364,0.0004,0.1008
2017-04-05T05:00:00Z,2017-04-05T07:00:00+0200,62386,0.0263,0.1171
2017-04-05T06:00:00Z,2017-04-05T08:00:00+0200,65130,0.1165,0.1277
2017-04-05T07:00:00Z,2017-04-05T09:00:00+0200,65362,0.2336,0.1249
2017-04-05T08:00:00Z,2017-04-05T10:00:00+0200,66990,0.3429,0.15
2017-04-05T09:00:00Z,2017-04-05T11:00:00+0200,68848,0.407,0.1858
2017-04-05T10:00:00Z,2017-04-05T12:00:00+0200,69194,0.4147,0.2182
2017-04-05T11:00:00Z,2017-04-05T13:00:00+0200,68845,0.3855,0.2678
2017-04-05T12:00:00Z,2017-04-05T14:00:00+0200,67656,0.3386,0.3108
2017-04-05T13:00:00Z,2017-04-05T15:00:00+0200,66878,0.2667,0.3611
2017-04-05T14:00:00Z,2017-04-05T16:00:00+0200,64896,0.1848,0.3978
2017-04-05T15:00:00Z,2017-04-05T17:00:00+0200,64633,0.1078,0.44
2017-04-05T16:00:00Z,2017-04-05T18:00:00+0200,64993,0.0472,0.4604
2017-04-05T17:00:00Z,2017-04-05T19:00:00+0200,65495,0.0078,0.447
2017-04-05T18:00:00Z,2017-04-05T20:00:00+0200,64467,0,0.4457
2017-04-05T19:00:00Z,2017-04-05T21:00:00+0200,60754,0,0.4568
2017-04-05T20:00:00Z,2017-04-05T22:00:00+0200,56741,0,0.4566
2017-04-05T21:00:00Z,2017-04-05T23:00:00+0200,52026,0,0.4467
2017-04-05T22:00:00Z,2017-04-06T00:00:00+0200,48847,0,0.4453
2017-04-05T23:00:00Z,2017-04-06T01:00:00+0200,46602,0,0.4284
2017-04-06T00:00:00Z,2017-04-06T02:00:00+0200,45644,0,0.4
2017-04-06T01:00:00Z,2017-04-06T03:00:00+0200,45518,0,0.3852
2017-04-06T02:00:00Z,2017-04-06T04:00:00+0200,47393,0,0.37
2017-04-06T03:00:00Z,2017-04-06T05:00:00+0200,50566,0,0.3459
2017-04-06T04:00:00Z,2017-04-06T06:00:00+0200,58323,0.0009,0.3176
2017-04-06T05:00:00Z,2017-04-06T07:00:00+0200,63071,0.0319,0.2851
2017-04-06T06:00:00Z,2017-04-06T08:00:00+0200,65063,0.12,0.2602
2017-04-06T07:00:00Z,2017-04-06T09:00:00+0200,66711,0.222,0.2894
2017-04-06T08:00:00Z,2017-04-06T10:00:00+0200,68274,0.2847,0.2793
2017-04-06T09:00:00Z,2017-04-06T11:00:00+0200,68889,0.335,0.2673
2017-04-06T10:00:00Z,2017-04-06T12:00:00+0200,68113,0.3633,0.2701
2017-04-06T11:00:00Z,2017-04-06T13:00:00+0200,67537,0.3877,0.2777
2017-04-06T12:00:00Z,2017-04-06T14:00:00+0200,65842,0.392,0.2794
2017-04-06T13:00:00Z,2017-04-06T15:00:00+0200,64635,0.3609,0.3086
2017-04-06T14:00:00Z,2017-04-06T16:00:00+0200,63876,0.2967,0.3353
2017-04-06T15:00:00Z,2017-04-06T17:00:00+0200,63390,0.195,0.3571
2017-04-06T16:00:00Z,2017-04-06T18:00:00+0200,63327,0.0913,0.357
2017-04-06T17:00:00Z,2017-04-06T19:00:00+0200,63444,0.0167,0.3387
2017-04-06T18:00:00Z,2017-04-06T20:00:00+0200,63051,0,0.3353
2017-04-06T19:00:00Z,2017-04-06T21:00:00+0200,59689,0,0.3448
2017-04-06T20:00:00Z,2017-04-06T22:00:00+0200,55292,0,0.3565
2017-04-06T21:00:00Z,2017-04-06T23:00:00+0200,50548,0,0.369
2017-04-06T22:00:00Z,2017-04-07T00:00:00+0200,47835,0,0.3844
2017-04-06T23:00:00Z,2017-04-07T01:00:00+0200,46410,0,0.3947
2017-04-07T00:00:00Z,2017-04-07T02:00:00+0200,46147,0,0.3906
2017-04-07T01:00:00Z,2017-04-07T03:00:00+0200,46694,0,0.3773
2017-04-07T02:00:00Z,2017-04-07T04:00:00+0200,47472,0,0.3687
2017-04-07T03:00:00Z,2017-04-07T05:00:00+0200,50902,0,0.3791
2017-04-07T04:00:00Z,2017-04-07T06:00:00+0200,58532,0.0003,0.3901
2017-04-07T05:00:00Z,2017-04-07T07:00:00+0200,64133,0.0155,0.3905
2017-04-07T06:00:00Z,2017-04-07T08:00:00+0200,67244,0.0687,0.3837
2017-04-07T07:00:00Z,2017-04-07T09:00:00+0200,67793,0.1408,0.3797
2017-04-07T08:00:00Z,2017-04-07T10:00:00+0200,68662,0.2192,0.3826
2017-04-07T09:00:00Z,2017-04-07T11:00:00+0200,69793,0.2848,0.3818
2017-04-07T10:00:00Z,2017-04-07T12:00:00+0200,69227,0.3208,0.3853
2017-04-07T11:00:00Z,2017-04-07T13:00:00+0200,68205,0.3245,0.3968
2017-04-07T12:00:00Z,2017-04-07T14:00:00+0200,66271,0.31,0.3986
2017-04-07T13:00:00Z,2017-04-07T15:00:00+0200,64616,0.2768,0.3924
2017-04-07T14:00:00Z,2017-04-07T16:00:00+0200,63657,0.2128,0.3801
2017-04-07T15:00:00Z,2017-04-07T17:00:00+0200,62864,0.1395,0.3532
2017-04-07T16:00:00Z,2017-04-07T18:00:00+0200,61588,0.0644,0.3212
2017-04-07T17:00:00Z,2017-04-07T19:00:00+0200,60823,0.0117,0.2881
2017-04-07T18:00:00Z,2017-04-07T20:00:00+0200,59704,0,0.2666
2017-04-07T19:00:00Z,2017-04-07T21:00:00+0200,56398,0,0.2404
2017-04-07T20:00:00Z,2017-04-07T22:00:00+0200,53218,0,0.2219
2017-04-07T21:00:00Z,2017-04-07T23:00:00+0200,49507,0,0.2096
2017-04-07T22:00:00Z,2017-04-08T00:00:00+0200,45661,0,0.1866
2017-04-07T23:00:00Z,2017-04-08T01:00:00+0200,42943,0,0.1693
2017-04-08T00:00:00Z,2017-04-08T02:00:00+0200,41689,0,0.1502
2017-04-08T01:00:00Z,2017-04-08T03:00:00+0200,41633,0,0.1294
2017-04-08T02:00:00Z,2017-04-08T04:00:00+0200,41999,0,0.1098
2017-04-08T03:00:00Z,2017-04-08T05:00:00+0200,42580,0,0.0915
2017-04-08T04:00:00Z,2017-04-08T06:00:00+0200,44021,0.0006,0.0734
2017-04-08T05:00:00Z,2017-04-08T07:00:00+0200,46931,0.0219,0.0652
2017-04-08T06:00:00Z,2017-04-08T08:00:00+0200,51308,0.085,0.0592
2017-04-08T07:00:00Z,2017-04-08T09:00:00+0200,54260,0.1693,0.0558
2017-04-08T08:00:00Z,2017-04-08T10:00:00+0200,55731,0.2617,0.0496
2017-04-08T09:00:00Z,2017-04-08T11:00:00+0200,56476,0.3456,0.0481
2017-04-08T10:00:00Z,2017-04-08T12:00:00+0200,55725,0.4052,0.051
2017-04-08T11:00:00Z,2017-04-08T13:00:00+0200,54031,0.4286,0.0539
2017-04-08T12:00:00Z,2017-04-08T14:00:00+0200,52505,0.4136,0.0532
2017-04-08T13:00:00Z,2017-04-08T15:00:00+0200,50905,0.3693,0.0501
2017-04-08T14:00:00Z,2017-04-08T16:00:00+0200,49859,0.3,0.0436
2017-04-08T15:00:00Z,2017-04-08T17:00:00+0200,49972,0.2024,0.0338
2017-04-08T16:00:00Z,2017-04-08T18:00:00+0200,50856,0.0949,0.0256
2017-04-08T17:00:00Z,2017-04-08T19:00:00+0200,51123,0.0178,0.0225
2017-04-08T18:00:00Z,2017-04-08T20:00:00+0200,51149,0.0001,0.0219
2017-04-08T19:00:00Z,2017-04-08T21:00:00+0200,48934,0,0.0235
2017-04-08T20:00:00Z,2017-04-08T22:00:00+0200,46890,0,0.0252
2017-04-08T21:00:00Z,2017-04-08T23:00:00+0200,43395,0,0.0245
2017-04-08T22:00:00Z,2017-04-09T00:00:00+0200,39913,0,0.0246
2017-04-08T23:00:00Z,2017-04-09T01:00:00+0200,37875,0,0.024
2017-04-09T00:00:00Z,2017-04-09T02:00:00+0200,37195,0,0.0269
2017-04-09T01:00:00Z,2017-04-09T03:00:00+0200,37509,0,0.0299
2017-04-09T02:00:00Z,2017-04-09T04:00:00+0200,37858,0,0.0332
2017-04-09T03:00:00Z,2017-04-09T05:00:00+0200,38356,0,0.0384
2017-04-09T04:00:00Z,2017-04-09T06:00:00+0200,38069,0.0018,0.0412
2017-04-09T05:00:00Z,2017-04-09T07:00:00+0200,40426,0.0484,0.0449
2017-04-09T06:00:00Z,2017-04-09T08:00:00+0200,44273,0.1739,0.044
2017-04-09T07:00:00Z,2017-04-09T09:00:00+0200,47471,0.3339,0.0383
2017-04-09T08:00:00Z,2017-04-09T10:00:00+0200,49592,0.4769,0.042
2017-04-09T09:00:00Z,2017-04-09T11:00:00+0200,51520,0.5676,0.048
2017-04-09T10:00:00Z,2017-04-09T12:00:00+0200,50625,0.617,0.0468
2017-04-09T11:00:00Z,2017-04-09T13:00:00+0200,48002,0.6274,0.0437
2017-04-09T12:00:00Z,2017-04-09T14:00:00+0200,45783,0.6034,0.0417
2017-04-09T13:00:00Z,2017-04-09T15:00:00+0200,44716,0.5352,0.0394
2017-04-09T14:00:00Z,2017-04-09T16:00:00+0200,44460,0.4268,0.0355
2017-04-09T15:00:00Z,2017-04-09T17:00:00+0200,44903,0.2786,0.0335
2017-04-09T16:00:00Z,2017-04-09T18:00:00+0200,46763,0.1235,0.0313
2017-04-09T17:00:00Z,2017-04-09T19:00:00+0200,47587,0.0222,0.0379
2017-04-09T18:00:00Z,2017-04-09T20:00:00+0200,49486,0.0001,0.0663
2017-04-09T19:00:00Z,2017-04-09T21:00:00+0200,48772,0,0.1192
2017-04-09T20:00:00Z,2017-04-09T22:00:00+0200,48151,0,0.187
2017-04-09T21:00:00Z,2017-04-09T23:00:00+0200,45412,0,0.2394
2017-04-09T22:00:00Z,2017-04-10T00:00:00+0200,42748,0,0.2826
2017-04-09T23:00:00Z,2017-04-10T01:00:00+0200,41522,0,0.3148
2017-04-10T00:00:00Z,2017-04-10T02:00:00+0200,41179,0,0.3518
2017-04-10T01:00:00Z,2017-04-10T03:00:00+0200,42017,0,0.3825
2017-04-10T02:00:00Z,2017-04-10T04:00:00+0200,44255,0,0.3947
2017-04-10T03:00:00Z,2017-04-10T05:00:00+0200,48638,0,0.3941
2017-04-10T04:00:00Z,2017-04-10T06:00:00+0200,55276,0.0023,0.3973
2017-04-10T05:00:00Z,2017-04-10T07:00:00+0200,61539,0.0551,0.4044
2017-04-10T06:00:00Z,2017-04-10T08:00:00+0200,65667,0.1786,0.371
2017-04-10T07:00:00Z,2017-04-10T09:00:00+0200,67762,0.3104,0.3397
2017-04-10T08:00:00Z,2017-04-10T10:00:00+0200,69674,0.4108,0.348
2017-04-10T09:00:00Z,2017-04-10T11:00:00+0200,71004,0.4708,0.3797
2017-04-10T10:00:00Z,2017-04-10T12:00:00+0200,70771,0.4943,0.4275
2017-04-10T11:00:00Z,2017-04-10T13:00:00+0200,69779,0.4827,0.4704
2017-04-10T12:00:00Z,2017-04-10T14:00:00+0200,68409,0.4519,0.484
2017-04-10T13:00:00Z,2017-04-10T15:00:00+0200,66839,0.3836,0.5051
2017-04-10T14:00:00Z,2017-04-10T16:00:00+0200,65061,0.2894,0.5204
2017-04-10T15:00:00Z,2017-04-10T17:00:00+0200,64470,0.1793,0.53
2017-04-10T16:00:00Z,2017-04-10T18:00:00+0200,63753,0.0795,0.5117
2017-04-10T17:00:00Z,2017-04-10T19:00:00+0200,63129,0.0169,0.4704
2017-04-10T18:00:00Z,2017-04-10T20:00:00+0200,62164,0.0001,0.4261
2017-04-10T19:00:00Z,2017-04-10T21:00:00+0200,59078,0,0.3961
2017-04-10T20:00:00Z,2017-04-10T22:00:00+0200,54947,0,0.3758
2017-04-10T21:00:00Z,2017-04-10T23:00:00+0200,50671,0,0.3656
2017-04-10T22:00:00Z,2017-04-11T00:00:00+0200,47100,0,0.3606
2017-04-10T23:00:00Z,2017-04-11T01:00:00+0200,45176,0,0.3465
2017-04-11T00:00:00Z,2017-04-11T02:00:00+0200,44102,0,0.3338
2017-04-11T01:00:00Z,2017-04-11T03:00:00+0200,45128,0,0.3405
2017-04-11T02:00:00Z,2017-04-11T04:00:00+0200,46865,0,0.3517
2017-04-11T03:00:00Z,2017-04-11T05:00:00+0200,50249,0,0.3522
2017-04-11T04:00:00Z,2017-04-11T06:00:00+0200,56817,0.0021,0.3364
2017-04-11T05:00:00Z,2017-04-11T07:00:00+0200,61564,0.0408,0.3065
2017-04-11T06:00:00Z,2017-04-11T08:00:00+0200,63815,0.124,0.3008
2017-04-11T07:00:00Z,2017-04-11T09:00:00+0200,66033,0.2316,0.3293
2017-04-11T08:00:00Z,2017-04-11T10:00:00+0200,68351,0.3239,0.3352
2017-04-11T09:00:00Z,2017-04-11T11:00:00+0200,69514,0.384,0.327
2017-04-11T10:00:00Z,2017-04-11T12:00:00+0200,68965,0.4197,0.3121
2017-04-11T11:00:00Z,2017-04-11T13:00:00+0200,68022,0.4373,0.2962
2017-04-11T12:00:00Z,2017-04-11T14:00:00+0200,66428,0.4112,0.2932
2017-04-11T13:00:00Z,2017-04-11T15:00:00+0200,65981,0.3572,0.2948
2017-04-11T14:00:00Z,2017-04-11T16:00:00+0200,64340,0.2831,0.2829
2017-04-11T15:00:00Z,2017-04-11T17:00:00+0200,64198,0.1869,0.2768
2017-04-11T16:00:00Z,2017-04-11T18:00:00+0200,63505,0.0861,0.2524
2017-04-11T17:00:00Z,2017-04-11T19:00:00+0200,62876,0.0178,0.2348
2017-04-11T18:00:00Z,2017-04-11T20:00:00+0200,61833,0.0001,0.233
2017-04-11T19:00:00Z,2017-04-11T21:00:00+0200,59157,0,0.2377
2017-04-11T20:00:00Z,2017-04-11T22:00:00+0200,55251,0,0.2622
2017-04-11T21:00:00Z,2017-04-11T23:00:00+0200,50668,0,0.2855
2017-04-11T22:00:00Z,2017-04-12T00:00:00+0200,47369,0,0.3126
2017-04-11T23:00:00Z,2017-04-12T01:00:00+0200,45551,0,0.3311
2017-04-12T00:00:00Z,2017-04-12T02:00:00+0200,44590,0,0.3413
2017-04-12T01:00:00Z,2017-04-12T03:00:00+0200,44935,0,0.3638
2017-04-12T02:00:00Z,2017-04-12T04:00:00+0200,46618,0,0.3836
2017-04-12T03:00:00Z,2017-04-12T05:00:00+0200,49994,0,0.3993
2017-04-12T04:00:00Z,2017-04-12T06:00:00+0200,57210,0.0012,0.4253
2017-04-12T05:00:00Z,2017-04-12T07:00:00+0200,62372,0.0304,0.4312
2017-04-12T06:00:00Z,2017-04-12T08:00:00+0200,65701,0.0968,0.4397
2017-04-12T07:00:00Z,2017-04-12T09:00:00+0200,67026,0.1766,0.4449
2017-04-12T08:00:00Z,2017-04-12T10:00:00+0200,68267,0.263,0.4712
2017-04-12T09:00:00Z,2017-04-12T11:00:00+0200,69740,0.3346,0.5154
2017-04-12T10:00:00Z,2017-04-12T12:00:00+0200,70010,0.3803,0.543
2017-04-12T11:00:00Z,2017-04-12T13:00:00+0200,69940,0.3869,0.5581
2017-04-12T12:00:00Z,2017-04-12T14:00:00+0200,69708,0.3668,0.5634
2017-04-12T13:00:00Z,2017-04-12T15:00:00+0200,68979,0.3151,0.5539
2017-04-12T14:00:00Z,2017-04-12T16:00:00+0200,67477,0.2335,0.5382
2017-04-12T15:00:00Z,2017-04-12T17:00:00+0200,66902,0.1334,0.5243
2017-04-12T16:00:00Z,2017-04-12T18:00:00+0200,65761,0.0572,0.5101
2017-04-12T17:00:00Z,2017-04-12T19:00:00+0200,64860,0.0123,0.4784
2017-04-12T18:00:00Z,2017-04-12T20:00:00+0200,63183,0.0001,0.4655
2017-04-12T19:00:00Z,2017-04-12T21:00:00+0200,60029,0,0.4546
2017-04-12T20:00:00Z,2017-04-12T22:00:00+0200,56433,0,0.4512
2017-04-12T21:00:00Z,2017-04-12T23:00:00+0200,52085,0,0.4395
2017-04-12T22:00:00Z,2017-04-13T00:00:00+0200,48023,0,0.4235
2017-04-12T23:00:00Z,2017-04-13T01:00:00+0200,46058,0,0.4102
2017-04-13T00:00:00Z,2017-04-13T02:00:00+0200,44988,0,0.3956
2017-04-13T01:00:00Z,2017-04-13T03:00:00+0200,45380,0,0.3798
2017-04-13T02:00:00Z,2017-04-13T04:00:00+0200,46800,0,0.3644
2017-04-13T03:00:00Z,2017-04-13T05:00:00+0200,49971,0,0.3613
2017-04-13T04:00:00Z,2017-04-13T06:00:00+0200,56875,0.002,0.3699
2017-04-13T05:00:00Z,2017-04-13T07:00:00+0200,61983,0.0286,0.3628
2017-04-13T06:00:00Z,2017-04-13T08:00:00+0200,64995,0.0889,0.3701
2017-04-13T07:00:00Z,2017-04-13T09:00:00+0200,66537,0.1673,0.403
2017-04-13T08:00:00Z,2017-04-13T10:00:00+0200,68107,0.2299,0.4393
2017-04-13T09:00:00Z,2017-04-13T11:00:00+0200,69350,0.2681,0.4655
2017-04-13T10:00:00Z,2017-04-13T12:00:00+0200,68866,0.2943,0.4846
2017-04-13T11:00:00Z,2017-04-13T13:00:00+0200,67960,0.3089,0.4846
2017-04-13T12:00:00Z,2017-04-13T14:00:00+0200,66615,0.2968,0.4804
2017-04-13T13:00:00Z,2017-04-13T15:00:00+0200,64981,0.2767,0.4679
2017-04-13T14:00:00Z,2017-04-13T16:00:00+0200,63706,0.2271,0.4547
2017-04-13T15:00:00Z,2017-04-13T17:00:00+0200,63626,0.1571,0.438
2017-04-13T16:00:00Z,2017-04-13T18:00:00+0200,62956,0.079,0.4017
2017-04-13T17:00:00Z,2017-04-13T19:00:00+0200,61498,0.0208,0.3667
2017-04-13T18:00:00Z,2017-04-13T20:00:00+0200,59994,0.0004,0.3389
2017-04-13T19:00:00Z,2017-04-13T21:00:00+0200,56397,0,0.3212
2017-04-13T20:00:00Z,2017-04-13T22:00:00+0200,52686,0,0.305
2017-04-13T21:00:00Z,2017-04-13T23:00:00+0200,48477,0,0.2961
2017-04-13T22:00:00Z,2017-04-14T00:00:00+0200,44918,0,0.287
2017-04-13T23:00:00Z,2017-04-14T01:00:00+0200,42862,0,0.2866
2017-04-14T00:00:00Z,2017-04-14T02:00:00+0200,41605,0,0.2822
2017-04-14T01:00:00Z,2017-04-14T03:00:00+0200,41410,0,0.2726
2017-04-14T02:00:00Z,2017-04-14T04:00:00+0200,41392,0,0.263
2017-04-14T03:00:00Z,2017-04-14T05:00:00+0200,40445,0,0.2656
2017-04-14T04:00:00Z,2017-04-14T06:00:00+0200,39390,0.0029,0.268
2017-04-14T05:00:00Z,2017-04-14T07:00:00+0200,41008,0.0435,0.2366
2017-04-14T06:00:00Z,2017-04-14T08:00:00+0200,44068,0.1282,0.216
2017-04-14T07:00:00Z,2017-04-14T09:00:00+0200,46805,0.2266,0.2236
2017-04-14T08:00:00Z,2017-04-14T10:00:00+0200,49033,0.3095,0.2278
2017-04-14T09:00:00Z,2017-04-14T11:00:00+0200,51109,0.3597,0.2265
2017-04-14T10:00:00Z,2017-04-14T12:00:00+0200,52674,0.3639,0.2366
2017-04-14T11:00:00Z,2017-04-14T13:00:00+0200,51054,0.3375,0.242
2017-04-14T12:00:00Z,2017-04-14T14:00:00+0200,49215,0.3097,0.2443
2017-04-14T13:00:00Z,2017-04-14T15:00:00+0200,48410,0.2685,0.2426
2017-04-14T14:00:00Z,2017-04-14T16:00:00+0200,48179,0.2071,0.2254
2017-04-14T15:00:00Z,2017-04-14T17:00:00+0200,48888,0.1361,0.216
2017-04-14T16:00:00Z,2017-04-14T18:00:00+0200,49680,0.0657,0.1912
2017-04-14T17:00:00Z,2017-04-14T19:00:00+0200,49202,0.0134,0.1597
2017-04-14T18:00:00Z,2017-04-14T20:00:00+0200,48801,0.0001,0.1491
2017-04-14T19:00:00Z,2017-04-14T21:00:00+0200,47251,0,0.1436
2017-04-14T20:00:00Z,2017-04-14T22:00:00+0200,45695,0,0.1424
2017-04-14T21:00:00Z,2017-04-14T23:00:00+0200,42928,0,0.1525
2017-04-14T22:00:00Z,2017-04-15T00:00:00+0200,40339,0,0.169
2017-04-14T23:00:00Z,2017-04-15T01:00:00+0200,38557,0,0.1886
2017-04-15T00:00:00Z,2017-04-15T02:00:00+0200,37612,0,0.2106
2017-04-15T01:00:00Z,2017-04-15T03:00:00+0200,37603,0,0.2322
2017-04-15T02:00:00Z,2017-04-15T04:00:00+0200,38651,0,0.2669
2017-04-15T03:00:00Z,2017-04-15T05:00:00+0200,40117,0,0.2794
2017-04-15T04:00:00Z,2017-04-15T06:00:00+0200,41174,0.0023,0.3007
2017-04-15T05:00:00Z,2017-04-15T07:00:00+0200,43598,0.0311,0.3389
2017-04-15T06:00:00Z,2017-04-15T08:00:00+0200,47591,0.0915,0.3611
2017-04-15T07:00:00Z,2017-04-15T09:00:00+0200,50706,0.1633,0.4054
2017-04-15T08:00:00Z,2017-04-15T10:00:00+0200,52596,0.231,0.4641
2017-04-15T09:00:00Z,2017-04-15T11:00:00+0200,55811,0.2506,0.5173
2017-04-15T10:00:00Z,2017-04-15T12:00:00+0200,56066,0.2512,0.5459
2017-04-15T11:00:00Z,2017-04-15T13:00:00+0200,55505,0.2485,0.5668
2017-04-15T12:00:00Z,2017-04-15T14:00:00+0200,54304,0.2289,0.5817
2017-04-15T13:00:00Z,2017-04-15T15:00:00+0200,53805,0.2106,0.5991
2017-04-15T14:00:00Z,2017-04-15T16:00:00+0200,53461,0.1728,0.6052
2017-04-15T15:00:00Z,2017-04-15T17:00:00+0200,53758,0.1222,0.5898
2017-04-15T16:00:00Z,2017-04-15T18:00:00+0200,54473,0.0637,0.5672
2017-04-15T17:00:00Z,2017-04-15T19:00:00+0200,53077,0.0169,0.5191
2017-04-15T18:00:00Z,2017-04-15T20:00:00+0200,51065,0.0005,0.4723
2017-04-15T19:00:00Z,2017-04-15T21:00:00+0200,49347,0,0.4523
2017-04-15T20:00:00Z,2017-04-15T22:00:00+0200,47369,0,0.4424
2017-04-15T21:00:00Z,2017-04-15T23:00:00+0200,44329,0,0.4484
